Record_ID,Date,Year,Month,State,District,Wave,Variant,Population,Daily_Tests,Daily_Confirmed_Cases,Daily_Recoveries,Daily_Deaths,Active_Cases,Vaccination_Dose1,Vaccination_Dose2,Vaccination_Booster,Hospital_Beds_Occupied,ICU_Occupancy_Rate,Stringency_Index
REC000891,2020-05-11,2020,May,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,313,16,15,3,229,0,0,0,38,11.19,70.0
REC000892,2020-05-11,2020,May,Odisha,Bhubaneswar,Wave 1,Original,3693499,1257,85,43,14,837,0,0,0,139,13.61,73.6
REC000893,2020-05-11,2020,May,Punjab,Mohali,Wave 1,Original,630604,170,11,8,2,127,0,0,0,21,14.53,65.7
REC000894,2020-05-11,2020,May,Telangana,Warangal,Wave 1,Original,1848575,582,38,24,6,385,0,0,0,64,11.09,66.7
REC000895,2020-05-12,2020,May,Bihar,Muzaffarpur,Wave 1,Original,1256268,422,27,16,4,266,0,0,0,44,13.63,67.1
REC000896,2020-05-12,2020,May,Bihar,Purnia,Wave 1,Original,808436,262,17,12,2,173,0,0,0,28,10.84,64.5
REC000897,2020-05-12,2020,May,Gujarat,Ahmedabad,Wave 1,Original,11724621,3197,193,196,36,2489,0,0,0,416,11.91,72.2
REC000898,2020-05-12,2020,May,Gujarat,Rajkot,Wave 1,Original,1536995,401,21,18,4,299,0,0,0,50,13.97,70.2
REC000899,2020-05-12,2020,May,Gujarat,Vadodara,Wave 1,Original,898167,297,19,13,3,187,0,0,0,31,14.28,72.0
REC000900,2020-05-12,2020,May,Haryana,Hisar,Wave 1,Original,1245200,430,29,17,4,270,0,0,0,45,12.04,71.0
REC000901,2020-05-12,2020,May,Kerala,Kollam,Wave 1,Original,1998201,599,38,31,5,427,0,0,0,71,14.31,73.7
REC000902,2020-05-12,2020,May,Kerala,Kozhikode,Wave 1,Original,565844,186,11,8,2,109,0,0,0,18,11.63,67.2
REC000903,2020-05-12,2020,May,Madhya Pradesh,Indore,Wave 1,Original,1740571,595,34,23,5,372,0,0,0,62,12.61,70.0
REC000904,2020-05-12,2020,May,Maharashtra,Nagpur,Wave 1,Original,1578228,552,30,19,5,331,0,0,0,55,13.91,72.4
REC000905,2020-05-12,2020,May,Odisha,Berhampur,Wave 1,Original,1186873,318,20,18,4,250,0,0,0,41,14.48,74.2
REC000906,2020-05-12,2020,May,Odisha,Cuttack,Wave 1,Original,1605665,498,26,23,4,351,0,0,0,58,11.93,73.0
REC000907,2020-05-12,2020,May,Odisha,Puri,Wave 1,Original,1898820,564,36,30,5,396,0,0,0,66,13.29,69.9
REC000908,2020-05-12,2020,May,Telangana,Karimnagar,Wave 1,Original,1097461,348,21,14,3,244,0,0,0,40,14.19,72.2
REC000909,2020-05-12,2020,May,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,1066,55,69,15,830,0,0,0,139,11.12,67.9
REC000910,2020-05-12,2020,May,Uttar Pradesh,Meerut,Wave 1,Original,1202237,416,25,17,4,264,0,0,0,44,10.88,71.0
REC000911,2020-05-12,2020,May,West Bengal,Kolkata,Wave 1,Original,8480123,2860,163,100,23,1791,0,0,0,299,13.44,68.2
REC000912,2020-05-13,2020,May,Bihar,Purnia,Wave 1,Original,808436,242,15,10,3,175,0,0,0,29,13.31,68.0
REC000913,2020-05-13,2020,May,Gujarat,Jamnagar,Wave 1,Original,1764557,490,31,23,5,360,0,0,0,60,11.36,72.9
REC000914,2020-05-13,2020,May,Gujarat,Rajkot,Wave 1,Original,1536995,482,30,19,5,305,0,0,0,51,11.44,69.2
REC000915,2020-05-13,2020,May,Karnataka,Hubballi,Wave 1,Original,728589,223,12,9,2,156,0,0,0,26,10.94,71.2
REC000916,2020-05-13,2020,May,Karnataka,Mysuru,Wave 1,Original,1210694,410,27,15,4,253,0,0,0,42,11.43,69.1
REC000917,2020-05-13,2020,May,Kerala,Kozhikode,Wave 1,Original,565844,167,10,7,2,110,0,0,0,18,14.34,72.8
REC000918,2020-05-13,2020,May,Maharashtra,Pune,Wave 1,Original,10965604,3291,192,154,30,2275,0,0,0,381,12.55,72.1
REC000919,2020-05-13,2020,May,Odisha,Berhampur,Wave 1,Original,1186873,383,25,20,4,251,0,0,0,42,13.37,74.5
REC000920,2020-05-14,2020,May,Assam,Jorhat,Wave 1,Original,962259,301,15,11,3,199,0,0,0,33,12.9,68.3
REC000921,2020-05-14,2020,May,Assam,Nagaon,Wave 1,Original,1898067,580,32,29,6,408,0,0,0,68,13.94,73.0
REC000922,2020-05-14,2020,May,Assam,Tezpur,Wave 1,Original,1782119,544,28,22,5,372,0,0,0,62,11.12,68.2
REC000923,2020-05-14,2020,May,Bihar,Patna,Wave 1,Original,3388821,1096,59,44,9,747,0,0,0,125,11.7,65.3
REC000924,2020-05-14,2020,May,Gujarat,Surat,Wave 1,Original,11448680,3254,175,137,36,2283,0,0,0,384,11.88,70.4
REC000925,2020-05-14,2020,May,Haryana,Faridabad,Wave 1,Original,1066827,307,18,12,3,218,0,0,0,36,12.68,68.3
REC000926,2020-05-14,2020,May,Haryana,Panipat,Wave 1,Original,537417,168,11,8,2,113,0,0,0,19,14.25,67.9
REC000927,2020-05-14,2020,May,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,4061,213,159,44,2492,0,0,0,419,13.37,71.4
REC000928,2020-05-14,2020,May,Kerala,Thiruvananthapuram,Wave 1,Original,3351378,1007,57,39,11,687,0,0,0,115,11.78,73.0
REC000929,2020-05-14,2020,May,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,377,22,14,3,227,0,0,0,38,11.89,69.8
REC000930,2020-05-14,2020,May,Maharashtra,Pune,Wave 1,Original,10965604,3443,176,126,39,2286,0,0,0,384,12.64,68.2
REC000931,2020-05-14,2020,May,Punjab,Patiala,Wave 1,Original,1814915,632,39,27,5,373,0,0,0,62,11.19,71.8
REC000932,2020-05-14,2020,May,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,499,29,24,5,325,0,0,0,54,14.6,68.2
REC000933,2020-05-14,2020,May,Telangana,Nizamabad,Wave 1,Original,1915045,610,36,30,5,390,0,0,0,65,11.98,67.1
REC000934,2020-05-14,2020,May,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,1153,59,65,14,814,0,0,0,137,11.5,65.0
REC000935,2020-05-14,2020,May,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,663,41,25,6,439,0,0,0,73,12.19,70.1
REC000936,2020-05-14,2020,May,West Bengal,Asansol,Wave 1,Original,677721,188,10,8,2,142,0,0,0,23,14.45,67.7
REC000937,2020-05-15,2020,May,Assam,Guwahati,Wave 1,Original,3889292,1334,87,56,11,889,0,0,0,150,13.35,70.6
REC000938,2020-05-15,2020,May,Bihar,Purnia,Wave 1,Original,808436,217,12,12,2,177,0,0,0,29,11.78,73.3
REC000939,2020-05-15,2020,May,Delhi,South Delhi,Wave 1,Original,762645,267,17,10,2,162,0,0,0,27,13.2,72.9
REC000940,2020-05-15,2020,May,Gujarat,Surat,Wave 1,Original,11448680,3913,242,126,39,2360,0,0,0,398,11.86,73.6
REC000941,2020-05-15,2020,May,Haryana,Karnal,Wave 1,Original,741048,199,10,10,2,150,0,0,0,25,11.24,69.0
REC000942,2020-05-15,2020,May,Haryana,Panipat,Wave 1,Original,537417,159,10,7,2,114,0,0,0,19,14.74,70.1
REC000943,2020-05-15,2020,May,Haryana,Rohtak,Wave 1,Original,1832223,497,25,21,6,356,0,0,0,60,11.09,69.8
REC000944,2020-05-15,2020,May,Karnataka,Belagavi,Wave 1,Original,1300633,395,25,19,4,285,0,0,0,48,12.88,69.0
REC000945,2020-05-15,2020,May,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,334,20,13,4,236,0,0,0,39,11.16,72.6
REC000946,2020-05-15,2020,May,Madhya Pradesh,Sagar,Wave 1,Original,986485,344,23,12,3,207,0,0,0,34,14.44,72.5
REC000947,2020-05-15,2020,May,Odisha,Puri,Wave 1,Original,1898820,563,35,32,5,400,0,0,0,67,13.87,74.3
REC000948,2020-05-15,2020,May,Punjab,Patiala,Wave 1,Original,1814915,587,36,27,6,376,0,0,0,63,14.61,70.1
REC000949,2020-05-15,2020,May,Rajasthan,Kota,Wave 1,Original,750349,261,18,11,2,167,0,0,0,28,14.48,70.2
REC000950,2020-05-15,2020,May,Uttar Pradesh,Varanasi,Wave 1,Original,522256,157,10,6,2,108,0,0,0,18,13.2,72.0
REC000951,2020-05-16,2020,May,Bihar,Bhagalpur,Wave 1,Original,1635660,443,26,22,6,351,0,0,0,59,12.27,71.8
REC000952,2020-05-16,2020,May,Bihar,Muzaffarpur,Wave 1,Original,1256268,360,21,18,5,269,0,0,0,45,14.66,64.5
REC000953,2020-05-16,2020,May,Gujarat,Ahmedabad,Wave 1,Original,11724621,3430,187,155,43,2395,0,0,0,405,11.05,71.9
REC000954,2020-05-16,2020,May,Gujarat,Vadodara,Wave 1,Original,898167,302,16,14,3,187,0,0,0,31,11.74,75.8
REC000955,2020-05-16,2020,May,Haryana,Karnal,Wave 1,Original,741048,257,15,12,2,151,0,0,0,25,13.25,70.1
REC000956,2020-05-16,2020,May,Kerala,Kozhikode,Wave 1,Original,565844,160,8,7,2,110,0,0,0,18,14.46,63.2
REC000957,2020-05-16,2020,May,Maharashtra,Aurangabad,Wave 1,Original,1945476,630,37,34,8,444,0,0,0,75,14.1,71.6
REC000958,2020-05-16,2020,May,Maharashtra,Nashik,Wave 1,Original,1189981,408,23,13,4,250,0,0,0,42,14.31,71.9
REC000959,2020-05-16,2020,May,Odisha,Rourkela,Wave 1,Original,2092550,640,40,30,8,454,0,0,0,76,13.78,67.0
REC000960,2020-05-16,2020,May,Odisha,Sambalpur,Wave 1,Original,689238,212,12,8,2,141,0,0,0,23,11.41,65.5
REC000961,2020-05-16,2020,May,Punjab,Bathinda,Wave 1,Original,1323807,410,21,17,4,291,0,0,0,49,13.13,73.1
REC000962,2020-05-16,2020,May,Punjab,Jalandhar,Wave 1,Original,1691459,572,33,27,5,370,0,0,0,62,12.3,69.0
REC000963,2020-05-16,2020,May,Rajasthan,Jodhpur,Wave 1,Original,1801090,531,30,20,4,378,0,0,0,63,11.94,74.8
REC000964,2020-05-16,2020,May,Rajasthan,Udaipur,Wave 1,Original,1767818,493,25,23,6,357,0,0,0,60,14.6,72.3
REC000965,2020-05-16,2020,May,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,1387,73,54,14,838,0,0,0,141,13.3,77.3
REC000966,2020-05-16,2020,May,West Bengal,Durgapur,Wave 1,Original,1383825,462,28,17,4,293,0,0,0,49,11.01,68.4
REC000967,2020-05-17,2020,May,Assam,Nagaon,Wave 1,Original,1898067,540,37,26,5,410,0,0,0,69,11.06,77.6
REC000968,2020-05-17,2020,May,Delhi,East Delhi,Wave 1,Original,569519,170,10,8,2,119,0,0,0,20,11.61,72.1
REC000969,2020-05-17,2020,May,Gujarat,Bhavnagar,Wave 1,Original,697412,239,16,9,2,154,0,0,0,26,14.89,69.8
REC000970,2020-05-17,2020,May,Karnataka,Tumakuru,Wave 1,Original,2068176,577,31,25,6,452,0,0,0,76,13.5,70.5
REC000971,2020-05-17,2020,May,Kerala,Kochi,Wave 1,Original,809029,281,16,11,3,184,0,0,0,31,12.6,73.2
REC000972,2020-05-17,2020,May,Kerala,Kollam,Wave 1,Original,1998201,636,38,31,7,437,0,0,0,74,12.88,68.8
REC000973,2020-05-17,2020,May,Kerala,Kozhikode,Wave 1,Original,565844,167,10,7,1,112,0,0,0,18,13.81,70.3
REC000974,2020-05-17,2020,May,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,317,16,18,4,231,0,0,0,39,13.81,66.5
REC000975,2020-05-17,2020,May,Maharashtra,Nashik,Wave 1,Original,1189981,341,23,14,4,255,0,0,0,43,12.05,68.1
REC000976,2020-05-17,2020,May,Punjab,Patiala,Wave 1,Original,1814915,587,30,21,7,379,0,0,0,64,13.05,73.3
REC000977,2020-05-17,2020,May,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,418,28,24,4,345,0,0,0,58,14.39,66.3
REC000978,2020-05-17,2020,May,Telangana,Hyderabad,Wave 1,Original,7916950,2185,134,142,31,1749,0,0,0,296,12.55,66.4
REC000979,2020-05-17,2020,May,West Bengal,Bardhaman,Wave 1,Original,1629488,536,35,30,5,372,0,0,0,63,12.54,68.7
REC000980,2020-05-17,2020,May,West Bengal,Kolkata,Wave 1,Original,8480123,2542,153,143,32,1849,0,0,0,313,13.28,70.9
REC000981,2020-05-18,2020,May,Assam,Tezpur,Wave 1,Original,1782119,509,31,27,6,380,0,0,0,64,14.11,73.5
REC000982,2020-05-18,2020,May,Haryana,Faridabad,Wave 1,Original,1066827,289,17,17,3,217,0,0,0,36,12.3,61.6
REC000983,2020-05-18,2020,May,Punjab,Amritsar,Wave 1,Original,1770051,594,40,21,6,368,0,0,0,62,12.27,72.4
REC000984,2020-05-18,2020,May,Punjab,Bathinda,Wave 1,Original,1323807,438,23,22,4,288,0,0,0,48,13.63,72.6
REC000985,2020-05-18,2020,May,Rajasthan,Udaipur,Wave 1,Original,1767818,535,29,24,5,356,0,0,0,60,11.69,74.0
REC000986,2020-05-18,2020,May,Telangana,Khammam,Wave 1,Original,2016557,532,37,28,7,431,0,0,0,73,11.81,63.4
REC000987,2020-05-18,2020,May,Uttar Pradesh,Agra,Wave 1,Original,2147256,676,40,33,6,450,0,0,0,76,12.69,69.5
REC000988,2020-05-19,2020,May,Assam,Silchar,Wave 1,Original,575007,171,9,9,2,120,0,0,0,20,13.12,70.4
REC000989,2020-05-19,2020,May,Gujarat,Ahmedabad,Wave 1,Original,11724621,3136,172,146,39,2439,0,0,0,415,13.38,67.8
REC000990,2020-05-19,2020,May,Gujarat,Jamnagar,Wave 1,Original,1764557,562,36,30,5,381,0,0,0,64,13.29,71.2
REC000991,2020-05-19,2020,May,Gujarat,Surat,Wave 1,Original,11448680,3951,268,166,40,2564,0,0,0,437,12.73,73.2
REC000992,2020-05-19,2020,May,Haryana,Faridabad,Wave 1,Original,1066827,296,17,15,3,216,0,0,0,36,14.64,74.4
REC000993,2020-05-19,2020,May,Haryana,Karnal,Wave 1,Original,741048,228,14,11,2,159,0,0,0,27,14.55,70.3
REC000994,2020-05-19,2020,May,Kerala,Kozhikode,Wave 1,Original,565844,175,10,8,1,111,0,0,0,18,12.45,67.6
REC000995,2020-05-19,2020,May,Madhya Pradesh,Sagar,Wave 1,Original,986485,261,18,17,3,209,0,0,0,35,13.74,70.8
REC000996,2020-05-19,2020,May,Maharashtra,Nagpur,Wave 1,Original,1578228,417,23,25,5,334,0,0,0,56,11.22,72.4
REC000997,2020-05-19,2020,May,Maharashtra,Pune,Wave 1,Original,10965604,3814,256,137,30,2462,0,0,0,419,11.37,67.2
REC000998,2020-05-19,2020,May,Punjab,Bathinda,Wave 1,Original,1323807,460,28,22,5,289,0,0,0,49,14.17,69.7
REC000999,2020-05-19,2020,May,Punjab,Mohali,Wave 1,Original,630604,203,10,11,2,130,0,0,0,22,13.15,66.8
REC001000,2020-05-19,2020,May,Rajasthan,Jodhpur,Wave 1,Original,1801090,481,33,26,6,370,0,0,0,63,13.4,70.1
REC001001,2020-05-19,2020,May,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,494,29,22,6,350,0,0,0,59,12.28,73.2
REC001002,2020-05-19,2020,May,Telangana,Nizamabad,Wave 1,Original,1915045,543,32,23,5,403,0,0,0,68,14.04,69.7
REC001003,2020-05-19,2020,May,Uttar Pradesh,Varanasi,Wave 1,Original,522256,168,10,8,1,109,0,0,0,18,12.85,76.1
REC001004,2020-05-19,2020,May,West Bengal,Durgapur,Wave 1,Original,1383825,489,26,17,5,305,0,0,0,52,12.73,71.5
REC001005,2020-05-20,2020,May,Assam,Dibrugarh,Wave 1,Original,1660477,485,31,27,6,378,0,0,0,64,13.21,75.9
REC001006,2020-05-20,2020,May,Assam,Tezpur,Wave 1,Original,1782119,613,42,23,5,402,0,0,0,68,13.09,72.0
REC001007,2020-05-20,2020,May,Bihar,Purnia,Wave 1,Original,808436,230,15,14,3,182,0,0,0,31,11.47,70.6
REC001008,2020-05-20,2020,May,Haryana,Hisar,Wave 1,Original,1245200,384,22,19,3,268,0,0,0,45,11.29,69.8
REC001009,2020-05-20,2020,May,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,3099,169,187,39,2478,0,0,0,423,11.53,70.8
REC001010,2020-05-20,2020,May,Karnataka,Mysuru,Wave 1,Original,1210694,375,25,19,4,276,0,0,0,47,14.39,71.9
REC001011,2020-05-20,2020,May,Maharashtra,Aurangabad,Wave 1,Original,1945476,627,41,31,8,463,0,0,0,79,13.32,67.3
REC001012,2020-05-20,2020,May,Maharashtra,Mumbai,Wave 1,Original,4803258,1402,91,66,17,1029,0,0,0,175,13.65,70.7
REC001013,2020-05-20,2020,May,Odisha,Cuttack,Wave 1,Original,1605665,550,37,24,6,353,0,0,0,60,13.22,70.2
REC001014,2020-05-20,2020,May,Punjab,Amritsar,Wave 1,Original,1770051,533,32,22,7,375,0,0,0,64,14.17,65.8
REC001015,2020-05-20,2020,May,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,329,23,16,4,265,0,0,0,45,13.55,69.6
REC001016,2020-05-20,2020,May,Telangana,Karimnagar,Wave 1,Original,1097461,307,21,15,3,255,0,0,0,43,12.03,66.8
REC001017,2020-05-20,2020,May,Uttar Pradesh,Agra,Wave 1,Original,2147256,763,44,25,6,470,0,0,0,80,13.6,71.3
REC001018,2020-05-20,2020,May,West Bengal,Durgapur,Wave 1,Original,1383825,409,26,18,5,308,0,0,0,52,14.19,71.9
REC001019,2020-05-21,2020,May,Bihar,Gaya,Wave 1,Original,633858,187,12,10,2,129,0,0,0,22,11.82,67.0
REC001020,2020-05-21,2020,May,Delhi,Central Delhi,Wave 1,Original,2156120,598,31,35,7,452,0,0,0,77,11.69,71.6
REC001021,2020-05-21,2020,May,Delhi,West Delhi,Wave 1,Original,1347662,397,25,19,5,287,0,0,0,49,13.15,72.7
REC001022,2020-05-21,2020,May,Gujarat,Surat,Wave 1,Original,11448680,3429,200,152,41,2586,0,0,0,443,12.11,69.9
REC001023,2020-05-21,2020,May,Haryana,Faridabad,Wave 1,Original,1066827,309,16,16,4,211,0,0,0,36,12.46,69.6
REC001024,2020-05-21,2020,May,Madhya Pradesh,Indore,Wave 1,Original,1740571,474,28,29,6,361,0,0,0,61,12.79,71.4
REC001025,2020-05-21,2020,May,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,327,18,20,4,243,0,0,0,41,12.4,62.7
REC001026,2020-05-21,2020,May,Tamil Nadu,Chennai,Wave 1,Original,11034107,2967,204,200,40,2444,0,0,0,418,13.61,75.9
REC001027,2020-05-21,2020,May,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,417,28,16,5,272,0,0,0,46,11.49,67.3
REC001028,2020-05-21,2020,May,Telangana,Nizamabad,Wave 1,Original,1915045,537,30,25,7,403,0,0,0,69,14.03,69.7
REC001029,2020-05-21,2020,May,Uttar Pradesh,Kanpur,Wave 1,Original,1038146,356,25,13,3,224,0,0,0,38,13.32,71.2
REC001030,2020-05-21,2020,May,Uttar Pradesh,Meerut,Wave 1,Original,1202237,372,24,20,4,282,0,0,0,48,14.78,74.0
REC001031,2020-05-22,2020,May,Bihar,Darbhanga,Wave 1,Original,994353,341,20,12,3,214,0,0,0,36,13.59,64.2
REC001032,2020-05-22,2020,May,Haryana,Gurugram,Wave 1,Original,4716607,1366,75,69,15,1010,0,0,0,173,11.86,72.5
REC001033,2020-05-22,2020,May,Haryana,Hisar,Wave 1,Original,1245200,389,25,17,5,269,0,0,0,46,14.19,74.5
REC001034,2020-05-22,2020,May,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,3242,219,187,39,2488,0,0,0,427,12.51,71.6
REC001035,2020-05-22,2020,May,Kerala,Kozhikode,Wave 1,Original,565844,170,11,6,2,118,0,0,0,20,14.1,71.3
REC001036,2020-05-22,2020,May,Maharashtra,Nagpur,Wave 1,Original,1578228,425,25,21,5,349,0,0,0,59,14.0,73.2
REC001037,2020-05-22,2020,May,Rajasthan,Bikaner,Wave 1,Original,1240097,329,17,17,4,270,0,0,0,46,14.34,72.3
REC001038,2020-05-22,2020,May,Rajasthan,Jodhpur,Wave 1,Original,1801090,480,30,29,5,375,0,0,0,64,11.92,73.5
REC001039,2020-05-22,2020,May,Uttar Pradesh,Kanpur,Wave 1,Original,1038146,281,15,17,4,218,0,0,0,37,11.99,70.2
REC001040,2020-05-23,2020,May,Assam,Nagaon,Wave 1,Original,1898067,547,39,31,7,426,0,0,0,73,12.71,73.7
REC001041,2020-05-23,2020,May,Karnataka,Hubballi,Wave 1,Original,728589,209,11,12,3,165,0,0,0,28,13.27,72.8
REC001042,2020-05-23,2020,May,Karnataka,Mangaluru,Wave 1,Original,1067436,351,22,16,3,234,0,0,0,40,11.48,68.0
REC001043,2020-05-23,2020,May,Kerala,Kannur,Wave 1,Original,514871,176,12,7,1,110,0,0,0,18,12.31,70.8
REC001044,2020-05-23,2020,May,Kerala,Kollam,Wave 1,Original,1998201,607,33,25,6,433,0,0,0,74,12.9,75.6
REC001045,2020-05-23,2020,May,Maharashtra,Thane,Wave 1,Original,1179427,385,25,16,4,262,0,0,0,45,14.22,71.4
REC001046,2020-05-23,2020,May,Odisha,Cuttack,Wave 1,Original,1605665,533,37,22,5,354,0,0,0,60,12.71,68.5
REC001047,2020-05-23,2020,May,Punjab,Ludhiana,Wave 1,Original,4207257,1495,88,72,13,886,0,0,0,152,11.82,67.2
REC001048,2020-05-23,2020,May,Telangana,Nizamabad,Wave 1,Original,1915045,529,36,30,5,404,0,0,0,69,14.93,72.0
REC001049,2020-05-23,2020,May,Uttar Pradesh,Kanpur,Wave 1,Original,1038146,298,18,15,3,218,0,0,0,37,12.74,67.8
REC001050,2020-05-23,2020,May,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,620,42,29,8,445,0,0,0,76,11.79,75.9
REC001051,2020-05-23,2020,May,West Bengal,Siliguri,Wave 1,Original,1738076,510,30,31,6,373,0,0,0,64,13.39,69.7
REC001052,2020-05-24,2020,May,Assam,Nagaon,Wave 1,Original,1898067,623,34,25,7,428,0,0,0,73,11.92,73.4
REC001053,2020-05-24,2020,May,Bihar,Darbhanga,Wave 1,Original,994353,340,20,16,4,214,0,0,0,36,15.03,69.6
REC001054,2020-05-24,2020,May,Bihar,Muzaffarpur,Wave 1,Original,1256268,384,24,19,4,263,0,0,0,45,11.72,75.9
REC001055,2020-05-24,2020,May,Delhi,New Delhi,Wave 1,Original,4773510,1623,100,63,17,1034,0,0,0,178,14.35,64.8
REC001056,2020-05-24,2020,May,Delhi,South Delhi,Wave 1,Original,762645,219,12,10,2,162,0,0,0,27,14.71,69.7
REC001057,2020-05-24,2020,May,Gujarat,Bhavnagar,Wave 1,Original,697412,234,15,10,3,163,0,0,0,28,12.94,69.7
REC001058,2020-05-24,2020,May,Gujarat,Rajkot,Wave 1,Original,1536995,518,35,18,5,335,0,0,0,57,13.09,71.5
REC001059,2020-05-24,2020,May,Haryana,Rohtak,Wave 1,Original,1832223,513,35,24,5,387,0,0,0,66,12.92,72.4
REC001060,2020-05-24,2020,May,Punjab,Jalandhar,Wave 1,Original,1691459,502,34,23,6,391,0,0,0,67,12.25,78.3
REC001061,2020-05-24,2020,May,Rajasthan,Ajmer,Wave 1,Original,1055030,374,22,14,3,222,0,0,0,38,12.16,66.2
REC001062,2020-05-24,2020,May,Rajasthan,Jaipur,Wave 1,Original,4033757,1243,72,60,16,910,0,0,0,157,12.13,72.0
REC001063,2020-05-24,2020,May,Rajasthan,Jodhpur,Wave 1,Original,1801090,624,35,25,6,376,0,0,0,64,14.82,67.4
REC001064,2020-05-24,2020,May,Telangana,Karimnagar,Wave 1,Original,1097461,358,24,20,5,249,0,0,0,43,11.33,74.5
REC001065,2020-05-24,2020,May,Telangana,Ramagundam,Wave 1,Original,918990,273,14,13,3,186,0,0,0,32,14.39,70.6
REC001066,2020-05-24,2020,May,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,1273,78,49,11,886,0,0,0,153,11.56,73.4
REC001067,2020-05-24,2020,May,West Bengal,Bardhaman,Wave 1,Original,1629488,475,31,22,6,371,0,0,0,64,14.66,71.8
REC001068,2020-05-24,2020,May,West Bengal,Durgapur,Wave 1,Original,1383825,490,28,19,4,305,0,0,0,52,12.3,73.4
REC001069,2020-05-25,2020,May,Assam,Nagaon,Wave 1,Original,1898067,607,34,27,6,429,0,0,0,74,11.84,68.5
REC001070,2020-05-25,2020,May,Bihar,Darbhanga,Wave 1,Original,994353,304,20,13,3,218,0,0,0,37,12.59,68.9
REC001071,2020-05-25,2020,May,Delhi,West Delhi,Wave 1,Original,1347662,431,24,19,4,292,0,0,0,50,13.17,69.6
REC001072,2020-05-25,2020,May,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,3817,254,155,42,2616,0,0,0,453,11.5,71.1
REC001073,2020-05-25,2020,May,Kerala,Kollam,Wave 1,Original,1998201,633,41,30,7,438,0,0,0,75,13.52,72.8
REC001074,2020-05-25,2020,May,Kerala,Thrissur,Wave 1,Original,1398252,493,31,19,5,329,0,0,0,56,13.02,72.9
REC001075,2020-05-25,2020,May,Maharashtra,Thane,Wave 1,Original,1179427,398,21,16,4,265,0,0,0,45,13.91,73.7
REC001076,2020-05-25,2020,May,Punjab,Amritsar,Wave 1,Original,1770051,603,33,22,6,389,0,0,0,67,11.8,73.7
REC001077,2020-05-25,2020,May,Rajasthan,Ajmer,Wave 1,Original,1055030,304,17,17,4,218,0,0,0,37,12.06,71.3
REC001078,2020-05-25,2020,May,Tamil Nadu,Salem,Wave 1,Original,1381772,385,24,26,5,308,0,0,0,53,12.8,73.9
REC001079,2020-05-25,2020,May,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,414,27,18,5,284,0,0,0,49,11.42,72.2
REC001080,2020-05-25,2020,May,Telangana,Karimnagar,Wave 1,Original,1097461,348,19,14,4,250,0,0,0,43,11.51,75.5
REC001081,2020-05-25,2020,May,Telangana,Nizamabad,Wave 1,Original,1915045,567,39,29,6,421,0,0,0,72,14.81,72.4
REC001082,2020-05-25,2020,May,Uttar Pradesh,Kanpur,Wave 1,Original,1038146,337,18,15,3,223,0,0,0,38,13.13,69.9
REC001083,2020-05-26,2020,May,Bihar,Patna,Wave 1,Original,3388821,910,65,65,12,797,0,0,0,138,12.65,70.4
REC001084,2020-05-26,2020,May,Bihar,Purnia,Wave 1,Original,808436,284,17,11,3,182,0,0,0,31,14.97,72.3
REC001085,2020-05-26,2020,May,Delhi,West Delhi,Wave 1,Original,1347662,393,23,18,5,292,0,0,0,50,14.15,75.5
REC001086,2020-05-26,2020,May,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,1633,90,79,15,1066,0,0,0,185,12.56,72.5
REC001087,2020-05-26,2020,May,Madhya Pradesh,Gwalior,Wave 1,Original,2141517,658,36,38,8,458,0,0,0,79,14.05,72.6
REC001088,2020-05-26,2020,May,Odisha,Cuttack,Wave 1,Original,1605665,460,26,20,5,360,0,0,0,62,15.09,73.4
REC001089,2020-05-26,2020,May,Punjab,Patiala,Wave 1,Original,1814915,649,35,31,7,392,0,0,0,68,15.36,73.4
REC001090,2020-05-26,2020,May,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,468,33,24,6,358,0,0,0,62,14.22,73.6
REC001091,2020-05-26,2020,May,Telangana,Khammam,Wave 1,Original,2016557,638,44,35,8,453,0,0,0,78,12.02,67.8
REC001092,2020-05-26,2020,May,West Bengal,Kolkata,Wave 1,Original,8480123,2622,157,111,28,1877,0,0,0,326,12.37,70.3
